"","Reserve.x","Block.x","Plot.ID.x","Quadrant.x","Plot.ID.quadrant","Trt.comp.x","Trt.water.x","Focal.sp.x","Angianthus.tomentosus","Arctotheca.calendula","Brassica.tournefortii","Calandrinia.eremaea","Calotis.hispidula","Calotis.multicaulis","Chthonocephalus.pseudevax","Crassula.colorata.or.exserta","Daucus.glochidiatus","Echium.plantagineum","Ehrharta.longiflora","Gilberta.tenuifolia","Gonocarpus.nodulosus","Goodenia.berardiana","Haloragis.odontocarpa","Lawrencella.rosea","Lobelia.sp","Monoculus.monstrosus","Nicotiana.rotundifolia","Oxalis.sp","Parentucellia.latifolia","Pentaschistis.airoides","Peperomia-like weed","Petrorhagia.velutina","Plantago.debilis","Podolepis.canescens","Podotheca.gnaphalioides","Pogonolepis.muelleriana","Ptilotus.sp","Rhodanthe.citrina","Rhodanthe.laevis","Rhodanthe.manglesii","Schoenia.cassiniana","Schoenus.nanus","Senecio.glossanthus","Sonchus.oleraceus","Stenopetalum.lineare","Trifolium.sp","Urospermum.picroides","Ursinia.anthemoides","Velleia.rosea","Vulpia.bromoides","Wahlenbergia.capensis","Wahlenbergia.gracilenta","Waitzia.acuminata","Waitzia.nitida","<NA>","Plot","Number.flowers.total","Seedcount.extrapolated.integer","Colwell.P","Canopy"
"800","perenjori","PHT3","PHT3CW",3,"PHT3CW.3","C","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,12.5,0.12824
"801","perenjori","PHT3","PHT3ED",1,"PHT3ED.1","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,NA,13.8,0.12647
"802","perenjori","PHT3","PHT3ED",2,"PHT3ED.2","E","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,36,72,13.8,0.12647
"803","perenjori","PHT3","PHT3ED",3,"PHT3ED.3","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,54,13.8,0.12647
"804","perenjori","PHT3","PHT3ED",4,"PHT3ED.4","E","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,36,72,13.8,0.12647
"805","perenjori","PHT3","PHT3EW",3,"PHT3EW.3","E","W","H",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,NA,12.5,0.60004
"806","perenjori","PHT3","PHT3EW",4,"PHT3EW.4","E","W","H",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12.5,0.60004
"807","perenjori","PHT3","PHT3MD",1,"PHT3MD.1","M","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22.5,45,13.8,0.24331
"808","perenjori","PHT3","PHT3MD",2,"PHT3MD.2","M","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,108,13.8,0.24331
"809","perenjori","PHT3","PHT3MD",3,"PHT3MD.3","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,69,13.8,0.24331
"810","perenjori","PHT3","PHT3MD",4,"PHT3MD.4","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,NA,13.8,0.24331
"811","perenjori","PHT3","PHT3MW",1,"PHT3MW.1","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12.5,0.36743
"812","perenjori","PHT3","PHT3MW",2,"PHT3MW.2","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,18,12.5,0.36743
"813","perenjori","PHT3","PHT3MW",3,"PHT3MW.3","M","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,260,12.5,0.36743
"814","perenjori","PHT3","PHT3MW",4,"PHT3MW.4","M","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12.5,0.36743
"815","perenjori","PHT3","PHT3ND",1,"PHT3ND.1","N","D","H",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,NA,13.8,0.18212
"816","perenjori","PHT3","PHT3ND",2,"PHT3ND.2","N","D","T",0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,27,54,13.8,0.18212
"817","perenjori","PHT3","PHT3ND",3,"PHT3ND.3","N","D","H",0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,3,NA,13.8,0.18212
"818","perenjori","PHT3","PHT3ND",4,"PHT3ND.4","N","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,9,18,13.8,0.18212
"819","perenjori","PHT3","PHT3NW",1,"PHT3NW.1","N","W","H",0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,3,NA,12.5,0.10116
"820","perenjori","PHT3","PHT3NW",2,"PHT3NW.2","N","W","H",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,NA,12.5,0.10116
"821","perenjori","PHT3","PHT3NW",3,"PHT3NW.3","N","W","T",0,0,0,13,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,36,72,12.5,0.10116
"822","perenjori","PHT3","PHT3NW",4,"PHT3NW.4","N","W","T",0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,31.5,63,12.5,0.10116
"823","perenjori","PHT3","PHT3SD",1,"PHT3SD.1","S","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31.5,63,13.8,0.17013
"824","perenjori","PHT3","PHT3SD",2,"PHT3SD.2","S","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,136,13.8,0.17013
"825","perenjori","PHT3","PHT3SW",2,"PHT3SW.2","S","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,96,12.5,0.24202
"826","perenjori","PHT3","PHT3SW",3,"PHT3SW.3","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,162,12.5,0.24202
"827","perenjori","PHT3","PHT3SW",4,"PHT3SW.4","S","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,120,12.5,0.24202
"828","perenjori","PHT4","PHT4CD",1,"PHT4CD.1","C","D","H",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,5,NA,NA,0.20826
"829","perenjori","PHT4","PHT4CD",3,"PHT4CD.3","C","D","H",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,79,NA,0.20826
"830","perenjori","PHT4","PHT4ED",1,"PHT4ED.1","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,NA,NA,0.1406
"831","perenjori","PHT4","PHT4ED",4,"PHT4ED.4","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,NA,0.1406
"832","perenjori","PHT4","PHT4EW",1,"PHT4EW.1","E","W","H",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,93,NA,0.3629
"833","perenjori","PHT4","PHT4EW",2,"PHT4EW.2","E","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,90,NA,0.3629
"834","perenjori","PHT4","PHT4EW",3,"PHT4EW.3","E","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,258,NA,0.3629
"835","perenjori","PHT4","PHT4EW",4,"PHT4EW.4","E","W","T",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,90,NA,0.3629
"836","perenjori","PHT4","PHT4MD",1,"PHT4MD.1","M","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22.5,45,NA,0.32086
"837","perenjori","PHT4","PHT4MD",2,"PHT4MD.2","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,NA,0.32086
"838","perenjori","PHT4","PHT4MD",3,"PHT4MD.3","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,NA,0.32086
"839","perenjori","PHT4","PHT4MD",4,"PHT4MD.4","M","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,9,NA,0.32086
"840","perenjori","PHT4","PHT4MW",1,"PHT4MW.1","M","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,52,NA,0.37271
"841","perenjori","PHT4","PHT4MW",3,"PHT4MW.3","M","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,NA,NA,0.37271
"842","perenjori","PHT4","PHT4MW",4,"PHT4MW.4","M","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,36,NA,0.37271
"843","perenjori","PHT4","PHT4ND",1,"PHT4ND.1","N","D","H",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,8,NA,0.20915
"844","perenjori","PHT4","PHT4ND",3,"PHT4ND.3","N","D","H",0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0,NA,0.20915
"845","perenjori","PHT4","PHT4NW",1,"PHT4NW.1","N","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,27,54,NA,0.09871
"846","perenjori","PHT4","PHT4NW",2,"PHT4NW.2","N","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,6,4,35,NA,0.09871
"847","perenjori","PHT4","PHT4NW",3,"PHT4NW.3","N","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,19,0,0,6,27,54,NA,0.09871
"848","perenjori","PHT4","PHT4NW",4,"PHT4NW.4","N","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,6,2,NA,NA,0.09871
"849","perenjori","PHT4","PHT4SD",1,"PHT4SD.1","S","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,NA,NA,0.35889
"850","perenjori","PHT4","PHT4SD",2,"PHT4SD.2","S","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,86,NA,0.35889
"851","perenjori","PHT4","PHT4SD",3,"PHT4SD.3","S","D","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22.5,45,NA,0.35889
"852","perenjori","PHT4","PHT4SW",1,"PHT4SW.1","S","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,32,NA,0.41921
"853","perenjori","PHT4","PHT4SW",2,"PHT4SW.2","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,54,NA,0.41921
"854","perenjori","PHT4","PHT4SW",3,"PHT4SW.3","S","W","T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,54,NA,0.41921
"855","perenjori","PHT4","PHT4SW",4,"PHT4SW.4","S","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,122,NA,0.41921
"856","perenjori","PHW1","PHW1CD",1,"PHW1CD.1","C","D","H",0,0,0,7,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,4,NA,11.6,0.43759
"857","perenjori","PHW1","PHW1CD",2,"PHW1CD.2","C","D","W",0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,120,11.6,0.43759
"858","perenjori","PHW1","PHW1CD",3,"PHW1CD.3","C","D","H",0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,NA,11.6,0.43759
"859","perenjori","PHW1","PHW1CD",4,"PHW1CD.4","C","D","W",0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,110,11.6,0.43759
"860","perenjori","PHW1","PHW1CW",1,"PHW1CW.1","C","W","W",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,NA,14,0.47224
"861","perenjori","PHW1","PHW1CW",2,"PHW1CW.2","C","W","W",0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,14,0.47224
"862","perenjori","PHW1","PHW1CW",3,"PHW1CW.3","C","W","H",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,14,0.47224
"863","perenjori","PHW1","PHW1CW",4,"PHW1CW.4","C","W","H",0,0,0,0,0,0,0,0,1,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,14,0.47224
"864","perenjori","PHW1","PHW1ED",1,"PHW1ED.1","E","D","W",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,144,11.6,0.56078
"865","perenjori","PHW1","PHW1ED",2,"PHW1ED.2","E","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,327,11.6,0.56078
"866","perenjori","PHW1","PHW1ED",3,"PHW1ED.3","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,78,11.6,0.56078
"867","perenjori","PHW1","PHW1ED",4,"PHW1ED.4","E","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,30,11.6,0.56078
"868","perenjori","PHW1","PHW1EW",1,"PHW1EW.1","E","W","W",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,NA,14,0.50174
"869","perenjori","PHW1","PHW1EW",4,"PHW1EW.4","E","W","W",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,82,14,0.50174
"870","perenjori","PHW1","PHW1MD",1,"PHW1MD.1","M","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,160,11.6,0.40342
"871","perenjori","PHW1","PHW1MD",2,"PHW1MD.2","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,11.6,0.40342
"872","perenjori","PHW1","PHW1MD",3,"PHW1MD.3","M","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,24,11.6,0.40342
"873","perenjori","PHW1","PHW1MD",4,"PHW1MD.4","M","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,36,11.6,0.40342
"874","perenjori","PHW1","PHW1MW",1,"PHW1MW.1","M","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,NA,14,0.55328
"875","perenjori","PHW1","PHW1MW",2,"PHW1MW.2","M","W","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,40,14,0.55328
"876","perenjori","PHW1","PHW1MW",3,"PHW1MW.3","M","W","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,4,NA,14,0.55328
"877","perenjori","PHW1","PHW1ND",1,"PHW1ND.1","N","D","H",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,3,0,11.6,0.46355
"878","perenjori","PHW1","PHW1ND",2,"PHW1ND.2","N","D","W",0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,108,11.6,0.46355
"879","perenjori","PHW1","PHW1ND",3,"PHW1ND.3","N","D","W",0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,194,11.6,0.46355
"880","perenjori","PHW1","PHW1ND",4,"PHW1ND.4","N","D","H",0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7,1,0,11.6,0.46355
"881","perenjori","PHW1","PHW1NW",1,"PHW1NW.1","N","W","W",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,NA,14,0.55693
"882","perenjori","PHW1","PHW1NW",2,"PHW1NW.2","N","W","H",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,14,0.55693
"883","perenjori","PHW1","PHW1NW",3,"PHW1NW.3","N","W","W",0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,854,14,0.55693
"884","perenjori","PHW1","PHW1NW",4,"PHW1NW.4","N","W","H",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,NA,NA,14,0.55693
"885","perenjori","PHW1","PHW1SD",1,"PHW1SD.1","S","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,NA,11.6,0.44508
"886","perenjori","PHW1","PHW1SD",2,"PHW1SD.2","S","D","W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,107,11.6,0.44508
"887","perenjori","PHW1","PHW1SD",3,"PHW1SD.3","S","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,NA,11.6,0.44508
"888","perenjori","PHW1","PHW1SD",4,"PHW1SD.4","S","D","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,NA,11.6,0.44508
"889","perenjori","PHW1","PHW1SW",1,"PHW1SW.1","S","W","H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,26,14,0.52515
